UIAutomation 1.1.8 (Python 3.6.5, 64 bit)
2018-10-24 14:36:30.355 Function: main, Line: 78 -> Starts, Current Cursor Position: (1122, 468)
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 1001, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 1001, 100, 1033)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 1007, 48, 1025)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 1001, 98, 1002)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (98, 632, 99, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 632, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 632, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 632, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 5
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 557, 1920, 593)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (22, 564, 44, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (65, 564, 87, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (108, 564, 130, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (151, 564, 173, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (194, 564, 216, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (237, 564, 259, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (280, 564, 302, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (323, 564, 345, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (366, 564, 388, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1598, 564, 1620, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1631, 564, 1653, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1664, 564, 1686, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1697, 564, 1719, 586)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1891, 564, 1913, 586)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1893, 566, 1901, 584)    Name:     Handle: 0x0(0)    Depth: 6
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1903, 566, 1911, 584)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1730, 564, 1880, 586)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 564, 1847, 586)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 574, 1847, 576)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1761, 574, 1799, 576)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1794, 570, 1804, 580)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1730, 564, 1752, 586)    Name:     Handle: 0x0(0)    Depth: 6
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1856, 564, 1878, 586)    Name:     Handle: 0x0(0)    Depth: 6
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 593, 1908, 633)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 593, 1908, 633)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 593, 1908, 633)    Name:     Handle: 0x0(0)    Depth: 6
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 593, 100, 633)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (8, 603, 28, 623)    Name:     Handle: 0x0(0)    Depth: 5
                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (31, 593, 99, 633)    Name: Add Track    Handle: 0x0(0)    Depth: 5
                ControlType: ScrollBarControl    ClassName:     AutomationId:     Rect: (100, 1033, 1910, 1039)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 618, 1908, 1033)    Name:     Handle: 0x0(0)    Depth: 4
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (100, 618, 1908, 1033)    Name:     Handle: 0x0(0)    Depth: 4
    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 30)    Name:     Handle: 0x608F0(395504)    Depth: 1
        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 0, 1920, 30)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: TextControl    ClassName:     AutomationId:     Rect: (2, 2, 1922, 28)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 0, 6, 14)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1824, 2, 1854, 28)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1855, 2, 1885, 28)    Name:     Handle: 0x0(0)    Depth: 3
                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1855, 2, 1885, 28)    Name:     Handle: 0x0(0)    Depth: 4
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1886, 2, 1916, 28)    Name:     Handle: 0x0(0)    Depth: 3
        ControlType: ImageControl    ClassName:     AutomationId:     Rect: (14, 5, 78, 27)    Name:     Handle: 0x0(0)    Depth: 2
        ControlType: MenuBarControl    ClassName:     AutomationId:     Rect: (100, 3, 390, 28)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (100, 3, 135, 25)    Name: File    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (135, 3, 173, 25)    Name: Edit    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (173, 3, 221, 25)    Name: Tools    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (221, 3, 264, 25)    Name: View    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (264, 3, 318, 25)    Name: Export    Handle: 0x0(0)    Depth: 3
            ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (318, 3, 361, 25)    Name: Help    Handle: 0x0(0)    Depth: 3
        ControlType: TextControl    ClassName:     AutomationId:     Rect: (389, 3, 960, 28)    Name: Untitled:      Handle: 0x0(0)    Depth: 2
        ControlType: TextControl    ClassName:     AutomationId:     Rect: (959, 3, 1499, 28)    Name: 00:05:39.15    Handle: 0x0(0)    Depth: 2
        ControlType: TextControl    ClassName:     AutomationId:     Rect: (1498, 0, 1818, 30)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1692, 7, 1716, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1726, 7, 1750, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1794, 7, 1818, 23)    Name:     Handle: 0x0(0)    Depth: 3
            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1760, 7, 1784, 23)    Name:     Handle: 0x0(0)    Depth: 3
    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 31)    Name:     Handle: 0x609F0(395760)    Depth: 1
2018-11-05 11:22:58.017 Function: main, Line: 109 -> Ends

UIAutomation 1.1.8 (Python 3.6.5, 64 bit)
2018-11-05 17:14:47.008 Function: main, Line: 78 -> Starts, Current Cursor Position: (954, 349)
ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 0, 1920, 1040)    Name: Wondershare Filmora 9    Handle: 0x2B096A(2820458)    Depth: 0
    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (740, 130, 1160, 830)    Name: Wondershare Filmora    Handle: 0x2144E(136270)    Depth: 1
        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (741, 131, 1159, 165)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (741, 131, 1159, 165)    Name:     Handle: 0x0(0)    Depth: 3
                ControlType: TextControl    ClassName:     AutomationId:     Rect: (743, 133, 1161, 163)    Name: Wondershare Filmora    Handle: 0x0(0)    Depth: 4
                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1123, 133, 1157, 163)    Name:     Handle: 0x0(0)    Depth: 4
        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (742, 164, 1158, 828)    Name:     Handle: 0x0(0)    Depth: 2
            ControlType: DocumentControl    ClassName:     AutomationId:     Rect: (742, 164, 1158, 828)    Name: 登陆注册    Handle: 0x0(0)    Depth: 3
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (742, 164, 1158, 674)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 279, 1117, 565)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 279, 1117, 304)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (783, 283, 981, 299)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 314, 1117, 349)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: EditControl    ClassName:     AutomationId:     Rect: (783, 314, 1117, 349)    Name:     Handle: 0x0(0)    Depth: 7    Value: 
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 314, 827, 349)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (793, 324, 827, 339)    Name:     Handle: 0x0(0)    Depth: 8
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 364, 1117, 399)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: EditControl    ClassName:     AutomationId:     Rect: (783, 364, 1117, 399)    Name:     Handle: 0x0(0)    Depth: 7    Value: 
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 364, 851, 399)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (793, 374, 851, 389)    Name:     Handle: 0x0(0)    Depth: 8
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1096, 364, 1117, 399)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (1096, 374, 1111, 388)    Name:     Handle: 0x0(0)    Depth: 8
                            ControlType: EditControl    ClassName:     AutomationId:     Rect: (0, 0, 0, 0)    Name:     Handle: 0x0(0)    Depth: 7    Value: 
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 414, 1117, 439)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: HyperlinkControl    ClassName:     AutomationId:     Rect: (1020, 414, 1117, 434)    Name: Forget password?    Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (1020, 417, 1117, 431)    Name:     Handle: 0x0(0)    Depth: 8
                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (783, 474, 1117, 514)    Name: Login    Handle: 0x0(0)    Depth: 6
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (783, 514, 1117, 565)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (850, 545, 941, 560)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (940, 540, 1050, 565)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (940, 545, 1050, 560)    Name:     Handle: 0x0(0)    Depth: 8
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (763, 590, 1137, 647)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (849, 625, 937, 642)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (849, 625, 937, 642)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (940, 620, 1051, 647)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: HyperlinkControl    ClassName:     AutomationId:     Rect: (950, 622, 959, 647)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (950, 622, 959, 647)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (950, 626, 959, 642)    Name:     Handle: 0x0(0)    Depth: 9
                            ControlType: HyperlinkControl    ClassName:     AutomationId:     Rect: (982, 622, 1004, 647)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (982, 622, 1004, 647)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (982, 626, 1004, 642)    Name:     Handle: 0x0(0)    Depth: 9
                            ControlType: HyperlinkControl    ClassName:     AutomationId:     Rect: (1027, 622, 1041, 647)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1027, 622, 1041, 647)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (1027, 626, 1041, 642)    Name:     Handle: 0x0(0)    Depth: 9
    ControlType: SplitButtonControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 1920, 1039)    Name:     Handle: 0x261210(2494992)    Depth: 1
        ControlType: ThumbControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 553, 1920, 557)    Name:     Handle: 0x421206(4329990)    Depth: 2
        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 1920, 553)    Name:     Handle: 0x6135E(398174)    Depth: 2
            ControlType: SplitButtonControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 1920, 553)    Name:     Handle: 0xD1236(856630)    Depth: 3
                ControlType: ThumbControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (958, 31, 962, 553)    Name:     Handle: 0x1C1304(1839876)    Depth: 4
                ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 31, 958, 553)    Name:     Handle: 0xC132E(791342)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 31, 958, 553)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 31, 958, 81)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (5, 36, 38, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (66, 36, 98, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (126, 36, 154, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (182, 36, 234, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (262, 36, 298, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (326, 36, 374, 75)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (883, 44, 953, 68)    Name: EXPORT    Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 80, 958, 81)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 81, 958, 553)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: SplitButtonControl    ClassName:     AutomationId:     Rect: (0, 81, 958, 553)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 81, 958, 553)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 81, 958, 111)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 81, 281, 111)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (300, 81, 380, 111)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (772, 86, 792, 106)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (804, 81, 824, 111)    Name:     Handle: 0x0(0)    Depth: 10
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (836, 86, 953, 106)    Name:     Handle: 0x0(0)    Depth: 10
                                            ControlType: EditControl    ClassName:     AutomationId:     Rect: (836, 86, 933, 106)    Name:     Handle: 0x0(0)    Depth: 11    Value: 
                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (933, 86, 953, 106)    Name:     Handle: 0x0(0)    Depth: 11
                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (201, 115, 958, 553)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 115, 958, 553)    Name:     Handle: 0x0(0)    Depth: 10
                                            ControlType: ListControl    ClassName:     AutomationId:     Rect: (201, 115, 958, 553)    Name:     Handle: 0x0(0)    Depth: 11
                                                ControlType: ListItemControl    ClassName:     AutomationId:     Rect: (221, 135, 365, 241)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (201, 115, 958, 553)    Name:     Handle: 0x0(0)    Depth: 11
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 81, 200, 553)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: PaneControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 553)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 553)    Name:     Handle: 0x0(0)    Depth: 10
                                            ControlType: TreeControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 525)    Name:     Handle: 0x0(0)    Depth: 11
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (10, 81, 186, 100)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (30, 100, 186, 119)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (10, 119, 186, 138)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                                ControlType: TreeItemControl    ClassName:     AutomationId:     Rect: (10, 138, 186, 157)    Name:     Handle: 0x0(0)    Depth: 12    CurrentIsSelected: False
                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (10, 525, 30, 545)    Name:     Handle: 0x0(0)    Depth: 11
                                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (49, 525, 69, 545)    Name:     Handle: 0x0(0)    Depth: 11
                                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (187, 80, 199, 553)    Name:     Handle: 0x0(0)    Depth: 9
                                        ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (187, 80, 199, 553)    Name:     Handle: 0x0(0)    Depth: 10
                                ControlType: ThumbControl    ClassName:     AutomationId:     Rect: (198, 81, 203, 553)    Name:     Handle: 0x0(0)    Depth: 8
                ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 553)    Name:     Handle: 0x141316(1315606)    Depth: 4
                    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 553)    Name:     Handle: 0x13108A(1249418)    Depth: 5
                        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 483, 1920, 553)    Name:     Handle: 0x2812C6(2626246)    Depth: 6
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1046, 491, 1066, 511)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1046, 491, 1066, 511)    Name:     Handle: 0x0(0)    Depth: 8
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1083, 491, 1103, 511)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1009, 491, 1029, 511)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (972, 491, 992, 511)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 494, 1740, 506)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 499, 1740, 501)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 499, 1121, 501)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1116, 495, 1126, 505)    Name:     Handle: 0x0(0)    Depth: 8
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (962, 517, 1920, 553)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1788, 520, 1808, 540)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: TextControl    ClassName:     AutomationId:     Rect: (1788, 520, 2088, 540)    Name:     Handle: 0x0(0)    Depth: 9
                                    ControlType: MenuItemControl    ClassName:     AutomationId:     Rect: (1788, 520, 1808, 540)    Name:     Handle: 0x0(0)    Depth: 9    CurrentExpandCollapseState: ExpandCollapseState.LeafNode
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1822, 520, 1842, 540)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1856, 520, 1876, 540)    Name:     Handle: 0x0(0)    Depth: 8
                                ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1890, 520, 1910, 540)    Name:     Handle: 0x0(0)    Depth: 8
                                    ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1890, 520, 1910, 540)    Name:     Handle: 0x0(0)    Depth: 9
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1759, 490, 1779, 510)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: ButtonControl    ClassName:     AutomationId:     Rect: (1778, 490, 1798, 510)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (1812, 486, 1910, 514)    Name:     Handle: 0x0(0)    Depth: 7
                                ControlType: TextControl    ClassName:     AutomationId:     Rect: (1812, 486, 1910, 514)    Name: 00:00:11.24    Handle: 0x0(0)    Depth: 8
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (1106, 494, 1750, 512)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 483)    Name:     Handle: 0x211220(2167328)    Depth: 6
                            ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 483)    Name:     Handle: 0x3811AC(3674540)    Depth: 7
                                ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 483)    Name:     Handle: 0x2910F6(2691318)    Depth: 8
                                    ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 483)    Name:     Handle: 0x1D12B6(1905334)    Depth: 9
                                        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (962, 31, 1920, 483)    Name:     Handle: 0x201296(2101910)    Depth: 10
        ControlType: PaneControl    ClassName: Qt5QWindowIcon    AutomationId:     Rect: (0, 557, 1920, 1039)    Name:     Handle: 0x6E127A(7213690)    Depth: 2
            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 557, 1920, 1039)    Name:     Handle: 0x0(0)    Depth: 3
                ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 632, 1914, 1033)    Name:     Handle: 0x0(0)    Depth: 4
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 945, 1914, 1001)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 945, 100, 1001)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (5, 963, 35, 983)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 963, 48, 981)    Name: 1    Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (71, 963, 91, 983)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: CustomControl    ClassName:     AutomationId:     Rect: (47, 963, 67, 983)    Name:     Handle: 0x0(0)    Depth: 7
                        ControlType: TextControl    ClassName:     AutomationId:     Rect: (0, 945, 98, 946)    Name:     Handle: 0x0(0)    Depth: 6
                    ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 839, 1914, 945)    Name:     Handle: 0x0(0)    Depth: 5
                        ControlType: CustomControl    ClassName:     AutomationId:     Rect: (0, 839, 100, 945)    Name:     Handle: 0x0(0)    Depth: 6
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (5, 882, 35, 902)    Name:     Handle: 0x0(0)    Depth: 7
                            ControlType: TextControl    ClassName:     AutomationId:     Rect: (30, 882, 48, 900)    Name: 1    Handle: 0x0(0)    Depth: 7
